Route,Location,Latitude,Longitude,URL
"Pipe Around (V2 2.8 5) 
 Mohawk Kid (V1- 2.0 5)",The Spine Boulder,33.6424,-117.44277,https://www.mountainproject.com/route/107860154/pipe-around
"Grumpy Man (aka old man) (V2-3 2.3 14) 
 The Brain (V2+ 2.3 6) 
 Grumpy Man Reverse (V3 2.5 2)",Grumpy Man,33.64137,-117.44259,https://www.mountainproject.com/route/107763149/grumpy-man-aka-old-man
Traverse (5.11 V1 2.7 6),Boulder 1,34.27344,-118.61235,https://www.mountainproject.com/route/116133396/traverse
Sierra Face (V0 2.7 6),Sierra Club Bluff,34.26938,-118.6039,https://www.mountainproject.com/route/118322701/sierra-face
"Black Mask (V2 2.7 6) 
 Deadshot (V1 2.1 8) 
 Hush (V2 2.0 6) 
 Madone (V2 2.0 5) 
 Bane (V3- 0.0 2)",Bridge Boulder,34.212,-118.1714,https://www.mountainproject.com/route/107429706/black-mask
Arete (V3 2.8 4),Planet of the Apes Area,34.0975,-118.72903,https://www.mountainproject.com/route/112934608/arete
"Perplexity (V2 2.8 4) 
 Obligatory (V2 2.5 2) 
 Couch Potato Direct (V1-2 2.0 2) 
 Body Language (V3 2.0 2) 
 Sthan (V2 1.5 2)",Conglomerate Boulders (Templin boulders) - misc problems,34.61078,-118.7499,https://www.mountainproject.com/route/112785360/perplexity
"Elysia (V1 2.3 12) 
 Her Scar (V2 2.1 7)",Elysia,33.64482,-117.44256,https://www.mountainproject.com/route/107763489/elysia
"In The Name Of The Father (V-easy 1.5 26) 
 And The Son (V1 1.6 21) 
 And The Holy Spirit, Amen (V3 2.0 10) 
 The Seder Special (V2- 2.0 9) 
 Unnamed (V2 1.5 11)",Holy Water Boulder,34.34,-118.0149,https://www.mountainproject.com/route/108119403/in-the-name-of-the-father
Unkown Crack (V1 2.7 3),Stumbling Blocks,34.09602,-118.73011,https://www.mountainproject.com/route/106691794/unkown-crack
"Ladle (V2+ 2.7 3) 
 Slam Dunk (V0 2.0 2) 
 High Five (V2 1.5 2)",Mi Boulder,33.62626,-117.42736,https://www.mountainproject.com/route/119898181/ladle
"The Shocker (V2-3 2.5 4) 
 Fire hose (V1 2.0 3)",The Shocker,33.6447,-117.44195,https://www.mountainproject.com/route/107763173/the-shocker
Broken Flake (V1 R 2.3 6),Naked Edge Boulder,34.07674,-118.59128,https://www.mountainproject.com/route/119578616/broken-flake
Fallen Tree Splitter (5.6 V-easy 2.5 2),Top Rope Wall,34.34693,-118.01735,https://www.mountainproject.com/route/121134412/fallen-tree-splitter
"Lord of the Flies (V3 2.5 2) 
 Unicorn Paradise (V0 2.0 2)",Temporal Boulders,34.06552,-118.93271,https://www.mountainproject.com/route/121114755/lord-of-the-flies
"Tres Leches (V3- 2.5 2) 
 Springtime (V4 2.5 2)",The Black Tower,34.34124,-118.01604,https://www.mountainproject.com/route/118837866/tres-leches
