Route,Location,Latitude,Longitude,URL
Hell Awaits (V4- 3.5 15) S.H.P. (V4-5 3.0 12) Purgatory (V2 2.6 12) Hell Arete (V2 2.6 10) Unnamed V0 (V0 1.7 3),Purgatory Boulder,38.51657,-122.05583,https://www.mountainproject.com/route/107812054/hell-awaits
Big Boss Man (V3 PG13 3.8 9) You're Hired (V2- 2.5 2),The Office,37.23246,-122.09492,https://www.mountainproject.com/route/116997430/big-boss-man
Love and Hate (V4 4.0 4) Sugar Smack (V4 2.5 2) Hate (V2 2.0 3) Suga Mama (V2 2.0 2) Love (V0 1.7 3) Trailblazer Arete (V2 1.5 2) Trailblazer (V2 1.5 2) Trailblazer Traverse (V2 1.5 2) Spice (V0 R 1.0 2),Love and Hate,38.443,-122.5052,https://www.mountainproject.com/route/105735917/love-and-hate
Mother Nature (V1 PG13 3.6 12) Space Lord (V0 PG13 2.9 15) Global Warning (V3 PG13 2.5 2) Motherfucker Traverse (V4-5 2.5 2) Crispy Critters (V1+ 1.4 5),Mother Boulder,38.38784,-121.99307,https://www.mountainproject.com/route/107818442/mother-nature
The Pit (V3 R 4.0 3) Murrieta Crack (V0 R 3.0 2) Fools Gold (V4 3.0 2) Indian Joe (V3+ 2.5 2) Robbin hood of the west (V2 2.3 3) Western Gold (V3 2.3 4),Indian Joe Caves bouldering,37.52484,-121.81869,https://www.mountainproject.com/route/116574448/the-pit
Sabertooth (V4 PG13 3.7 9),Sabertooth,38.6074,-123.37048,https://www.mountainproject.com/route/111824216/sabertooth
Man Overboard (V3 PG13 4.0 2) Achielles Lauro (V4 PG13 2.9 10) Coz Solo (5.11+ V3 X 3.0 2) Oswald Cheese (V2 PG13 3.0 2) Center Crack (V0- 2.6 5) Klinghoffers Roof (V3 2.5 4) I forget the name (5.11a V2 X 2.5 2) Empty Wheelchair (V1 2.5 2) Gray Face (V0+ PG13 2.3 3) Cave Mantle (V4 2.0 2) Approach Shoes (V0 1.0 2),Klinghoffers,37.22862,-122.10453,https://www.mountainproject.com/route/116845351/man-overboard
Jugular (V1 R 4.0 2),North Rock,38.59782,-123.3529,https://www.mountainproject.com/route/105735737/jugular
Fisk Mill Traverse (V2 4.0 2) Waterfall Crack (V4 3.5 2) Jump Start (V4 2.3 3),South Rock,38.59406,-123.34449,https://www.mountainproject.com/route/105735956/fisk-mill-traverse
Sunset Traverse (V2 3.4 13) Mid-Term (V1- 2.9 20) Undercling Face Problem (V2 2.5 11) Wam-Up Face (V0 2.1 13),Mammoth Rock,38.42931,-123.11552,https://www.mountainproject.com/route/105735989/sunset-traverse
