Route,Location,Latitude,Longitude,URL
"Dark Helmet (V3-4 PG13 2.8 6) 
 Ludicrous Speed (V1 2.1 14) 
 Lone Star (V0 2.1 9) 
 Luke, I am your mother (V1-2 2.3 4) 
 Moranis Face (V0 2.0 8) 
 Do It For Mel (V0- PG13 1.9 9) 
 May gription be with you (V0+ 1.9 7) 
 The Mr. Coffee Traverse (V1-2 2.0 2) 
 Darth crack (V0 1.7 7) 
 The End is Near (V0 1.0 4)",Planet Space Ball,33.15926,-117.28191,https://www.mountainproject.com/route/108594603/dark-helmet
Twenty Point Crack (V4 3.0 2),West slope,32.87305,-116.96643,https://www.mountainproject.com/route/116370374/twenty-point-crack
Quarantine Dreaming VS Danger Noodle (V0 PG13 3.0 2),Oak Canyon,32.85084,-117.05062,https://www.mountainproject.com/route/118959708/quarantine-dreaming-vs-danger-noodle
The Rockbiter (V4 3.0 2),Grindstone Boulder,33.21091,-116.46477,https://www.mountainproject.com/route/121891718/the-rockbiter
Yoav Crack 2 (V2 3.0 2),The Yoav Cracks,33.00749,-116.98251,https://www.mountainproject.com/route/109830377/yoav-crack-2
"Blazing Saddles (V2-3 2.6 10) 
 Unknown Boulder Face (5.11 V3 2.3 3)",Cougar Crag East,33.34171,-117.13773,https://www.mountainproject.com/route/107949700/blazing-saddles
Split Pea Travers (V3 3.0 2),Split Pea Boulders,32.82893,-117.0574,https://www.mountainproject.com/route/121153944/split-pea-travers
"Post Problem (V3 3.0 2) 
 El Chasmo (V3 PG13 3.0 2) 
 American Beauty (V0 3.0 2) 
 Nasty Nicks Traverse (V1-2 2.0 2) 
 Dyslexic Xenophobia (V0 2.0 2) 
 Stella Blue (V0 2.0 2)",Magic School Bus Area,33.20598,-116.46571,https://www.mountainproject.com/route/120289870/post-problem
"Hobbits hole (V2-3 3.0 2) 
 Low Expectation (V2 1.0 2)",Quiet Oaks Boulders,33.01156,-116.78367,https://www.mountainproject.com/route/118701359/hobbits-hole
"Dam Cool (V0+ 3.0 2) 
 Dam Gurl (V1 PG13 3.0 2)",Dam Straight,33.1694,-117.2866,https://www.mountainproject.com/route/108224801/dam-cool
Bubble & Squeek (V0 3.0 2),Bubble & Squeek,32.92677,-117.17792,https://www.mountainproject.com/route/118635622/bubble-squeek
"Worm Toss (V4 3.0 2) 
 The Dunce Corner (V4 3.0 2)",East Hill,33.0315,-116.99465,https://www.mountainproject.com/route/117009473/worm-toss
"[Redacted] (V2+ R 3.0 2) 
 Out Of My Mind (V0- R 1.5 2)",Culp Tower,33.22406,-116.45214,https://www.mountainproject.com/route/108887708/redacted
Sally (V3 3.0 2),The Octagon East Face,33.03645,-116.3978,https://www.mountainproject.com/route/120670785/sally
Snowman (V0 3.0 2),Snowman Boulder,33.22092,-116.45033,https://www.mountainproject.com/route/112431887/snowman
Slanty Mantle (V1 3.0 2),Slanty Boulder,33.21364,-116.45544,https://www.mountainproject.com/route/107967911/slanty-mantle
Heel Hook Traverse (V1 2.0 21),Heel Hook Boulder,33.21278,-116.46138,https://www.mountainproject.com/route/106596336/heel-hook-traverse
"Problem B (V0 1.8 25) 
 Problem A (V0+ 1.9 19) 
 Boulder One Mantle (V0 1.9 11) 
 Wide crack (5.7 V-easy 1.8 8)",Practice Boulder,33.0064,-116.9602,https://www.mountainproject.com/route/106767222/problem-b
"Hangnail Left (V2 2.3 15) 
 Hangnail Right (V4 2.5 4)",Thumb Boulder,32.9268,-117.1772,https://www.mountainproject.com/route/107939247/hangnail-left
"When I Plucked the Rose (V4 2.8 5) 
 Come Cheer Up, My Lads (V2 1.5 2)",Data and Picard,32.92668,-117.17792,https://www.mountainproject.com/route/118635689/when-i-plucked-the-rose
"Bird Crap (V4-5 2.8 5) 
 Turkey Step (V2 2.7 3) 
 Psaat (V2 2.3 4)",Thanksgiving Wall,33.06374,-117.30478,https://www.mountainproject.com/route/116131953/bird-crap
"Sink or Swim (V2 2.8 5) 
 Nose Job (V2-3 2.3 3) 
 Sink or Swim Left (V3 2.0 2)",Vasa Boulder,32.84194,-116.63584,https://www.mountainproject.com/route/106997717/sink-or-swim
No Hands Traverse (V1 2.8 4),No Hands Traverse Boulder,32.84987,-117.02107,https://www.mountainproject.com/route/117272115/no-hands-traverse
Cracked Egg (V0 2.8 4),Cracked Egg,33.22271,-116.45273,https://www.mountainproject.com/route/116751010/cracked-egg
"Peanuts (V2 2.0 20) 
 Peanuts SDS (V3 1.9 8) 
 South Face Plates (V0 2.0 3) 
 East Face (V0 2.0 2)","""B"" Boulder",33.21294,-116.45544,https://www.mountainproject.com/route/106595509/peanuts
"Zheng He (V2 2.8 4) 
 They Call it Murder (V3 1.7 3) 
 Between the Lines (V2 1.7 3)",Lone Wolf Boulder,32.84211,-116.63404,https://www.mountainproject.com/route/106995384/zheng-he
"Face (5.10a V0+ 2.3 12) 
 Crack Traverse (5.8 V0 2.3 6) 
 Round Rock Traverse (5.10a/b V1 2.3 4) 
 Aréte (5.10a V0+ 2.0 9) 
 Thin Face (5.11a V2- 1.9 7) 
 Crack Direct (5.7 V-easy 1.4 8)",Round Rock,32.85063,-117.02294,https://www.mountainproject.com/route/117022887/face
"Knob Job Bypass (5.10- V0 2.4 10) 
 False Mission Gorge Traverse. (5.10a V0 2.3 3)",Main Wall,32.82665,-117.05071,https://www.mountainproject.com/route/108776974/knob-job-bypass
Super Bowl (V3 2.5 8),Super Bowl,32.92701,-117.17705,https://www.mountainproject.com/route/108105460/super-bowl
"Black Panther (V0- 2.6 5) 
 Daredevil (V0+ PG13 2.5 2) 
 Night Crawler (V0 2.3 4) 
 Ultron (V-easy 2.0 3)",Wakanda,33.22208,-116.45211,https://www.mountainproject.com/route/109208701/black-panther
