Route,Location,Latitude,Longitude,URL
"Star Chek (5.8+ 3.5 299) (Sport 3 400.0) 
 Apollo 13 (5.10c/d 3.0 2) (Trad, Sport 3 nan)",Galaxy Buttress,49.924,-123.1675,https://www.mountainproject.com/route/107104796/star-chek
"[Redacted] (5.11d 3.7 108) (Sport 1 50.0) 
 Creepy Crawlers (5.11a 3.3 87) (Sport 1 75.0) 
 Low Impact (5.10a 2.6 108) (Sport 1 50.0) 
 The Incredible Journey (5.12a 3.7 35) (Sport 1 85.0) 
 The Voodoo That You Do (5.10b 2.5 58) (Sport 1 50.0) 
 The Boiler Room (5.12c 3.5 20) (Sport 1 nan) 
 Filth Infatuated (5.11c 2.9 20) (Sport 1 60.0) 
 Junkyard Patio (5.11a 2.4 30) (Sport 1 50.0) 
 From Beneath You It Devours (5.12b 2.9 18) (Sport 1 80.0) 
 Got Pull? (5.12a 2.9 16) (Sport 1 75.0) 
 Funkytown (5.12c 3.5 2) (Sport 1 nan) 
 Creeping Right (5.10d 2.2 26) (Sport 1 80.0) 
 Trunk Monkey (5.12a 3.0 9) (Sport 1 60.0) 
 Maximum Extreme Climb (5.11d 2.6 13) (Sport 1 80.0)",Forgotten Wall,49.91054,-123.15621,https://www.mountainproject.com/route/105959522/redacted
"Local Boys Do Good (5.10d PG13 3.6 92) (Trad, Sport 3 350.0) 
 No bolts (5.11a 2.7 32) (TR 1 90.0)",Shannon Falls Wall,49.66932,-123.15753,https://www.mountainproject.com/route/105918383/local-boys-do-good
"Pleasant Pheasant (5.11a 3.6 166) (Sport 1 80.0) 
 Burning Down the Couch (5.11d 3.9 58) (Sport 1 120.0) 
 Black Water (5.12a 3.9 57) (Sport 1 120.0) 
 No Name Road (5.11b 3.8 50) (Sport 1 120.0) 
 Heavy Petting Action (5.10b 2.6 52) (Sport 1 90.0) 
 Elastic Man (5.11c 3.5 30) (Sport 1 65.0) 
 The Flingus Cling (5.12b 3.4 27) (Sport 1 70.0) 
 Underwire (5.11a 2.7 30) (Sport 1 75.0) 
 Mata Hari (5.12d 4.0 2) (Sport 1 nan) 
 Food Frenzy (5.11b 2.9 24) (Sport 1 70.0) 
 A Cougar One Bite Brownie (5.10a 2.2 29) (Sport 1 100.0) 
 Animal (5.12c 3.3 4) (Sport 1 nan) 
 The Lost Art of Keeping A Secret (5.10c 2.6 11) (Sport 1 45.0) 
 Plumbline (5.12a 2.5 14) (Sport 1 60.0) 
 Air B.C. Direct (5.11d 3.0 2) (Sport 1 85.0) 
 Plumb Line (5.12a 3.0 2) (Sport 1 15.0) 
 Youth Gone Wild (5.12a 2.5 12) (Sport 1 50.0)",Petrifying Wall,49.6437,-123.2121,https://www.mountainproject.com/route/105950090/pleasant-pheasant
"Octopus Garden in the Shade (5.8 3.3 256) (Trad, TR 1 60.0) 
 Pipe Dream (5.8 2.5 80) (Trad, TR 1 60.0) 
 Leonissisation (5.12a 3.4 5) (Sport, TR 1 82.0)",Octopus Garden,49.7081,-123.1346,https://www.mountainproject.com/route/105963366/octopus-garden-in-the-shade
"The Burglar (5.10c/d 3.6 75) (Sport 1 80.0) 
 More Than Just A Pretty Face (5.10c 3.0 77) (Sport 1 40.0) 
 A Prince Among Thieves (5.12b 3.7 18) (Sport 1 85.0) 
 In the Doghouse (5.7 PG13 2.7 31) (Sport, TR 1 39.0) 
 Vorpal Sword (5.12d 4.0 4) (Sport 1 80.0) 
 A Bachelor's Life Memorial Arete (5.10 2.2 38) (Sport 1 40.0) 
 Fearless Fraser (5.11- 3.2 16) (Sport 1 60.0) 
 The Glass Slipper (5.10d 3.1 10) (Sport 1 50.0) 
 The Querculator (5.12a/b 3.0 8) (Sport 1 90.0) 
 Whiskers of the Observer (5.11c 3.0 3) (Sport 1 85.0)",Lakeside in the Woods,49.6446,-123.2052,https://www.mountainproject.com/route/108259519/the-burglar
"Frontside 180 (5.7 3.1 82) (Sport 10 720.0) 
 St. Elmo's Fire (5.8+ 3.5 28) (Sport 1 80.0) 
 The Heel Stone (5.10b 3.3 27) (Sport 1 60.0) 
 Railton Road (5.10a 2.8 31) (Sport 1 80.0) 
 The Torii Gate (5.10c 3.3 23) (Sport 1 42.0) 
 Darkness at Teatime (5.11a 3.3 15) (Sport 1 90.0) 
 Credulous Hedgehog (5.10d 2.9 14) (Sport 1 45.0) 
 Solstice Delirium (5.11b 3.2 5) (Sport 1 90.0) 
 Bolt from the Blue (5.9 2.5 20) (Sport 1 83.0) 
 Out in the Daytime (5.9 2.6 11) (Sport 1 67.0) 
 Minds of Winter (5.11a 2.6 13) (Sport 1 40.0) 
 Rock Down To (5.9 2.5 11) (Sport 1 65.0) 
 Uncontrolled Release (5.12a 3.0 2) (Sport 1 56.0)",Electric Avenue,49.90291,-123.16106,https://www.mountainproject.com/route/117387778/frontside-180
"Kigijiushi (5.10c 3.1 119) (Sport 1 82.0) 
 Dark Don't Lie (5.11a 2.6 54) (Sport 1 82.0) 
 Savage Beagle (5.10a 2.3 52) (Sport 1 60.0) 
 Cupola Rebuff (5.11b 3.1 13) (Sport 1 82.0)",The Main Event,49.90478,-123.15582,https://www.mountainproject.com/route/106006012/kigijiushi
"Plum Line (5.9 PG13 3.3 76) (Sport 1 115.0) 
 Stouthearted (5.10a 3.1 31) (Sport 1 115.0) 
 Sagging Bumline (5.9 2.4 21) (Sport 1 115.0)",(b) Plum Wall,49.43577,-119.56764,https://www.mountainproject.com/route/106219155/plum-line
"Zoe (5.10a 3.0 184) (Sport 1 75.0) 
 Jeff and the Giant Reach (5.11c 3.5 68) (Sport 1 75.0) 
 Oscar's Slab (5.8 1.6 71) (Sport 1 30.0) 
 Staples of the Gluten Intolerant (5.10b 2.5 32) (Sport 1 80.0) 
 Robin's Route (5.11b 2.7 14) (Sport 1 80.0)",Zoe,49.6445,-123.2081,https://www.mountainproject.com/route/105910842/zoe
"The Mutation (5.11c 3.7 66) (Sport 1 45.0) 
 Mrs. Negative (5.12a 3.1 39) (Sport 1 35.0) 
 Sacrilege (5.10a 3.1 36) (Sport 3 240.0) 
 Mr. Negative (5.12d 3.6 5) (Sport 1 40.0)",Toxic Lichen,49.9072,-123.156,https://www.mountainproject.com/route/107199641/the-mutation
Merci Me (5.8 R 2.8 93) (Sport 2 190.0),Grand Wall Base Area,49.6827,-123.1482,https://www.mountainproject.com/route/106527466/merci-me
"Over The Rainbow (5.9+ 2.8 103) (Trad, Sport 7 600.0) 
 One Scoop with Delicious Dimples (5.10c 3.2 56) (Trad, Sport 5 600.0) 
 Teetering on the Brink of Madness (5.11a/b 3.9 8) (Sport 4 400.0) 
 The Crossing (5.12d 4.0 2) (Sport 10 700.0) 
 Dessert Dike (5.10a PG13 2.3 24) (Trad, Sport 1 120.0)",The Apron,49.6863,-123.14736,https://www.mountainproject.com/route/106188258/over-the-rainbow
"Jugs, Not Drugs (5.8 2.8 95) (Sport 1 45.0) 
 Gertrude (5.11c 2.8 35) (Sport 1 30.0) 
 Betazoid (5.12b 3.0 8) (Sport 1 35.0) 
 Beat the Clock (5.11d 3.0 3) (Sport 1 45.0)",The Milkman's Wall,49.6458,-123.2052,https://www.mountainproject.com/route/108303905/jugs-not-drugs
"Sphinx'ter Quits (5.8 2.8 81) (Trad, Sport 1 80.0) 
 Jacob's Ladder (5.12b 3.0 3) (Sport 1 50.0)",Wall Area,49.7081,-123.141,https://www.mountainproject.com/route/105910942/sphinxter-quits
"Burgers and Fries (5.7 PG13 2.6 165) (Trad, TR 1 60.0) 
 Move It On Over (5.9 2.5 63) (Trad, TR 1 80.0) 
 High Boltage Line (5.10a 2.6 53) (Sport 1 60.0) 
 Catch You (5.10c 2.4 27) (Trad, Sport 1 nan) 
 Pink Panther (5.11c 2.9 9) (Sport 1 nan) 
 French Leave (5.10b 2.4 19) (Sport 1 50.0) 
 Over Forty (5.11a R 2.6 14) (TR 1 80.0) 
 Mr. Dressup (5.9 2.4 14) (Trad, TR 1 40.0)",Burgers and Fries,49.70461,-123.14131,https://www.mountainproject.com/route/105957572/burgers-and-fries
"Rocky Horror (5.10- 3.5 61) (Sport 1 70.0) 
 Riff Raff (5.11b 3.3 3) (Sport 1 85.0) 
 The Climb Warp (5.11b 3.2 6) (Sport 1 110.0) 
 Sideshow (5.9 2.7 11) (Sport 1 80.0)",Upper Gully,49.84186,-123.14758,https://www.mountainproject.com/route/107805100/rocky-horror
"Totally Clips (5.10b 2.9 73) (Sport 1 90.0) 
 Poster Boy (5.10+ 3.5 33) (Trad, Sport 1 100.0) 
 Usual Panic (5.10d 3.0 2) (Sport 1 65.0)",Up Among the Firs,49.646,-123.2129,https://www.mountainproject.com/route/107235689/totally-clips
"Wings of Desire (5.11b/c 3.9 52) (Sport 1 100.0) 
 Test of the Ironman (5.11b 3.5 26) (Sport 1 115.0) 
 Logan's Run (5.10b 3.0 25) (Sport 1 75.0) 
 Flying Clipper (5.12c 4.0 2) (Sport 1 68.0) 
 Wings of Steel (5.12d 3.8 4) (Sport 1 70.0) 
 Acid Test (5.12a 3.4 8) (Sport 1 nan) 
 Hogopogo (5.11c 3.5 2) (Sport 1 75.0) 
 Painted Bird (5.12b 3.3 4) (Sport 1 80.0) 
 In the Skin of a Lion (5.12d 3.3 4) (Sport 1 75.0) 
 Motel of Lost Companions (5.12c 3.0 2) (Sport 1 80.0) 
 Shadowlands (5.12a 3.0 2) (Sport 1 nan)",(a) Great White,49.44231,-119.56166,https://www.mountainproject.com/route/106261946/wings-of-desire
"Up From the Bog (5.8 2.5 109) (Trad, TR 1 50.0) 
 Veils of Illusion (5.9 2.3 56) (Trad, TR 1 50.0) 
 Holy Grail (5.10a 2.4 30) (Trad, TR 1 40.0) 
 Fathers and Sons (5.11a 2.1 21) (Trad, TR 1 50.0)",The Bog Wall,49.6459,-123.2048,https://www.mountainproject.com/route/105954031/up-from-the-bog
"Corner Crack (5.7+ 2.4 131) (Trad, TR 1 60.0) 
 Raging Duck (5.10 2.7 29) (Sport 1 45.0) 
 Fear of Flying (5.11a 2.6 25) (Trad, Sport 1 72.0)",Neat and Cool,49.706,-123.1403,https://www.mountainproject.com/route/105966234/corner-crack
"Good Times (5.11a 3.8 52) (Sport 1 100.0) 
 Ants Go Marching (5.10b 3.3 39) (Sport 1 100.0) 
 Burp the Worm (5.11c 3.3 24) (Sport 1 70.0) 
 Typical Squamish (5.11a 2.9 27) (Sport 1 80.0) 
 It's Not About You (5.12a/b 3.5 14) (Sport 1 80.0) 
 Snowglobe (5.12d 3.8 5) (Sport 1 80.0) 
 Yellow Fever (5.12b/c 3.3 12) (Sport 1 50.0) 
 Burning the Coil (5.12d 3.7 3) (Sport 1 90.0) 
 Kenny vs Spenny (5.12a 3.1 14) (Sport 1 80.0) 
 The Vikings' Are Coming (5.12a/b 3.3 6) (Sport 1 nan) 
 Blood and Pepper (5.12b 3.1 8) (Sport 1 90.0) 
 Who's Next? (5.12b 3.3 3) (Sport 1 70.0) 
 The Lady Switcher (5.11b 2.9 7) (Sport 1 70.0) 
 Where are they now? (5.12b 3.0 2) (Sport 1 80.0) 
 Hot Chode (5.12b 3.0 2) (Sport 1 70.0)",Fern Hill,49.7224,-123.1025,https://www.mountainproject.com/route/106327535/good-times
"Centurion (5.10b/c 3.5 54) (Sport 6 550.0) 
 Western Harlot (5.9 3.1 22) (Sport 4 338.0) 
 One Hundred Zulu (5.10a 3.7 6) (Sport 3 180.0)",The Outpost,49.93556,-123.15602,https://www.mountainproject.com/route/111739226/centurion
"Sole Mate (5.10b 3.3 59) (Sport 1 nan) 
 Lost Horizon (5.10- 3.1 39) (Trad, Sport 1 nan) 
 Seal Cove Traverse (5.9 2.8 32) (Sport 1 nan) 
 Swept Away (5.9 2.6 26) (Sport 1 nan)",Seal Cove,49.6369,-123.2149,https://www.mountainproject.com/route/106010408/sole-mate
"The Real Special Forces (5.11a 3.6 53) (Sport 1 60.0) 
 Looking Glass (5.10a 3.2 43) (Sport 1 82.0) 
 Genetic Mirror (5.10b 3.1 43) (Sport 1 80.0) 
 Minor Skirmish (5.10b 3.1 38) (Sport 1 75.0) 
 Timorous (5.10b/c 3.0 27) (Sport 1 80.0) 
 Runcible Spoon (5.10a 2.8 22) (Sport 1 70.0) 
 Fortuitous (5.10d PG13 3.3 9) (Sport 1 165.0) 
 Besieged Briefly (5.10b 3.0 15) (Sport 1 80.0) 
 Jabberwocky (5.10b 3.1 10) (Sport 1 90.0) 
 Slices of Quince (5.10d 3.0 12) (Sport 1 73.0) 
 Besieged (5.11b 3.0 10) (Sport 1 115.0) 
 Captain Winkler (5.10a 3.0 7) (Sport 1 115.0) 
 While the Crow's Away (5.10b 2.7 12) (Sport 1 83.0)",(d) The Grooves,49.43607,-119.56779,https://www.mountainproject.com/route/107145489/the-real-special-forces
"Charlotte's Web (5.9 PG13 2.4 70) (Sport 2 130.0) 
 Bullet the Blue Car (5.10d 2.8 57) (Sport 1 50.0) 
 Emil and the Detectives (5.8 2.5 56) (Sport 2 130.0) 
 Shaggy (5.9 2.6 40) (Sport 1 60.0) 
 Instant Classic (5.10a 2.9 19) (Sport 1 85.0) 
 The Great Yellow Hope (5.9 3.3 9) (Sport 1 65.0) 
 Small is Beautiful (5.8- 2.0 33) (Sport 1 65.0) 
 Bangers and Mash (5.10b 3.3 4) (Sport 1 65.0) 
 Kingfishers Catch Fire (5.8 3.0 7) (Sport 1 70.0) 
 Asian's Gumby Superhighway (5.6 3.0 5) (Sport 2 130.0) 
 A Child’s Christmas in Wales (5.5 2.7 11) (Sport 1 85.0) 
 Asian Princess Wants Dead Bird (5.8 3.0 7) (Sport 1 75.0) 
 The Flying Classroom (5.7+ 2.1 22) (Sport 1 62.0)",Conroy's Castle,49.90989,-123.15665,https://www.mountainproject.com/route/105960650/charlottes-web
The Goat (5.9 3.2 49) (Sport 19 2100.0),Mid Wall,50.85297,-121.70927,https://www.mountainproject.com/route/115145862/the-goat
"Happy Day (5.10a 2.8 60) (Sport 1 65.0) 
 Yasgur's Farm (5.9 2.5 54) (Sport 1 65.0) 
 Wavy Gravy (5.10d 3.0 41) (Sport 1 80.0) 
 Back to the Garden (5.9 2.5 45) (Sport 1 65.0) 
 Weathermen (5.9 2.4 33) (Sport 1 65.0) 
 Waiting on Dylan (5.11- 2.6 23) (Sport 1 nan) 
 White Rabbit (5.10d 2.3 26) (Sport 1 30.0)",Woodstock,49.64432,-123.2123,https://www.mountainproject.com/route/110140396/happy-day
"The Relish Route (5.8 2.4 67) (Sport 3 236.0) 
 Ghille Suit (5.9 3.0 22) (Sport 1 72.0) 
 The Beaten Zone (5.7 2.8 22) (Sport 1 98.0) 
 A Balancing Act (5.10d 3.0 2) (Sport 1 80.0)",AMO Wall,49.67242,-123.15689,https://www.mountainproject.com/route/108503837/the-relish-route
"The Raven and the Bear (5.9 3.5 42) (Sport 1 100.0) 
 Arctic Raven (5.12a 3.3 3) (Sport 1 65.0) 
 Trad-jectory (5.11c 3.3 4) (Sport 1 60.0)",(f) Raven's Castle,49.43903,-119.56173,https://www.mountainproject.com/route/106219357/the-raven-and-the-bear
"Face the Music (5.12a 3.0 50) (Sport 1 45.0) 
 The Neutered Bovine (5.11c 3.1 47) (Sport 1 45.0) 
 Master of My Domain (5.9 3.2 38) (Sport 1 160.0) 
 The Fleeing Heifer (5.12c 3.6 23) (Sport 1 nan) 
 Boy Pie (5.8 2.2 40) (Sport 1 35.0) 
 Bottom Feeder (5.12c/d 3.7 6) (Sport 1 90.0) 
 Currently Coagulating (5.11a 2.7 23) (Sport 1 50.0) 
 Giddy Up (5.10+ 2.5 24) (Sport 1 45.0) 
 Pig Farm (5.10a 2.0 30) (Sport 1 35.0) 
 Festivus (5.9 2.9 8) (Sport 1 100.0) 
 In The Black (5.11a/b 2.4 16) (Sport 1 35.0) 
 Dark Therapy (5.9 2.9 7) (Sport 1 48.0) 
 Professor Ravenwood (5.9+ 2.8 9) (Sport 1 30.0) 
 Tourettes Syndrome (5.11a/b 2.8 6) (Sport 1 60.0) 
 We Meet Again, Fraulein (5.9 2.5 15) (Sport 1 30.0) 
 Marion Ravenwood (5.9 2.5 12) (Sport 1 35.0) 
 Codependents Anonymous (5.11a 2.7 7) (Sport 1 60.0)",The Circus,49.9065,-123.1619,https://www.mountainproject.com/route/107199593/face-the-music
"Xenolith Dance (5.10c 2.9 46) (Sport 2 nan) 
 Dora's Delight (5.8 2.0 43) (Trad, Sport 1 80.0) 
 Women In Comfortable Shoes (5.10a 2.4 18) (Sport 2 150.0) 
 Two Rats and  a Titmouse (5.11a 3.0 5) (Sport 3 350.0)",Bulletheads South,49.67658,-123.1529,https://www.mountainproject.com/route/106084722/xenolith-dance
"Magnet (5.4 2.6 53) (Trad, TR 1 70.0) 
 Flat Battery (5.4 2.0 46) (Trad, TR 1 65.0) 
 Jump Start (5.6 1.8 36) (Trad, TR 1 72.0) 
 Little Spark (5.4 2.0 29) (Trad, TR 1 72.0) 
 Heavy Charge (5.11 2.9 8) (Trad, TR 1 50.0) 
 Power Smart (5.8 PG13 2.1 21) (Trad, TR 1 50.0) 
 Stairway (5.7 PG13 2.3 15) (Trad, TR 1 45.0)",Sugarloaf,49.6457,-123.20551,https://www.mountainproject.com/route/107700123/magnet
"Preface (5.10a 2.7 50) (Sport 1 80.0) 
 Hiking With Howie (5.10a 2.7 31) (Sport 1 55.0) 
 What's Left (5.10a 2.6 27) (Sport 1 60.0) 
 What's Right (5.9 2.4 28) (Sport 1 66.0) 
 Mother Superior (5.7 2.4 23) (Sport 1 75.0) 
 Guilt Trip (5.7+ 2.6 16) (Sport 1 75.0) 
 Just Lead It (5.8 2.6 18) (Sport 1 85.0) 
 Sport Climbing is Neither (5.8 2.1 21) (Sport 1 100.0) 
 Sursum Corda (5.10b 2.6 12) (Sport 1 105.0)",(c) Lower Red Tail,49.43914,-119.56753,https://www.mountainproject.com/route/106218484/preface
"Power Windows (5.11a 2.9 44) (Trad, Sport 1 100.0) 
 Drain Evader (5.10c 2.9 7) (Trad, TR 1 72.0)",Penny Lane,49.7049,-123.1378,https://www.mountainproject.com/route/106081063/power-windows
"Bottom Line (5.11a 3.7 27) (Sport 1 90.0) 
 Victoria Mordor (5.11c 3.7 3) (Sport 1 100.0) 
 Pat's Route (5.11b 3.0 3) (Sport 1 30.0)",(b) Tottering Pillar,49.44214,-119.55729,https://www.mountainproject.com/route/106406646/bottom-line
"Yellow Beard (5.12a 3.6 27) (Sport 1 70.0) 
 Ancient Heart (5.11c 3.6 18) (Sport 1 65.0) 
 This is The New Stuff (5.11a 2.8 23) (Sport 1 65.0) 
 Sanctuary (5.11d 3.7 3) (Sport 1 65.0) 
 The Compromise (5.11b 3.4 7) (Sport 1 75.0) 
 The Revenant (5.11d 3.0 2) (Sport 1 75.0)",Grand Larceny,49.9463,-123.1665,https://www.mountainproject.com/route/106447681/yellow-beard
"Out of the Darkness and Into the Light (5.12a 4.0 17) (Sport 1 50.0) 
 Puzzlebox left (5.12b 3.7 10) (Sport 1 nan) 
 Way of the Warrior Monk (5.11d 3.7 3) (Sport 1 nan) 
 The Schism (5.10d 3.5 4) (Sport 1 60.0) 
 Prancercise (5.12c 3.3 8) (Sport 1 40.0) 
 Pump Junkies (5.12d 3.5 2) (Sport 1 60.0) 
 Seven Habits (5.11b 3.0 4) (Sport 1 nan) 
 Land of the Blind (5.12a 3.0 2) (Sport 1 36.0)",The Monastery,49.90196,-123.15704,https://www.mountainproject.com/route/117614196/out-of-the-darkness-and-into-the-light
"The Daily Planet (5.12a 3.8 20) (Trad, Sport 1 nan)",The Sheriff's Badge,49.686,-123.1415,https://www.mountainproject.com/route/106136892/the-daily-planet
"Sleeping Princess (5.9 3.2 32) (Trad, TR 1 45.0) 
 Leap Frog (5.10a 3.6 7) (Sport 1 100.0) 
 One Finger or Two (5.11b/c 3.3 12) (Sport, TR 1 60.0) 
 Vertebrae (5.10b 3.0 15) (Sport 1 75.0) 
 Pig Pen (5.9+ 2.6 22) (Trad, TR 1 45.0) 
 Where in The World Is Carmen Pellegrino? (5.10a 2.6 21) (Sport 1 95.0) 
 Baby Steps (5.10b 2.8 17) (Sport 1 70.0) 
 Bigfoot (5.10a 3.0 8) (Trad, Sport 1 150.0) 
 White Rabbit (5.10+ 3.0 7) (Sport 1 60.0) 
 Exacerbation (5.10c 3.0 6) (Sport, TR 1 35.0) 
 Serpentine (5.8+ 2.9 7) (Sport 1 60.0) 
 Vulture Club (5.10b/c 2.8 8) (Sport 1 50.0) 
 Marc's Mixup (5.10d 3.0 2) (Trad, Sport 1 45.0)",Sleeping Princess Area (FTGU Centre),49.2817,-121.7888,https://www.mountainproject.com/route/105995620/sleeping-princess
"Basic Black (5.10a 3.0 36) (Sport 1 73.0) 
 Tilted Glass (5.11b 3.5 17) (Sport 1 50.0) 
 Facility (5.10a 3.0 24) (Sport 1 70.0) 
 Tradition (5.10b 3.0 24) (Sport 1 70.0) 
 Tierdrops (5.11c 3.8 6) (Sport 1 115.0) 
 Treasure in the Lichen (5.10d 3.4 12) (Sport 1 130.0) 
 Dogmatism (5.9 2.7 24) (Sport 1 73.0) 
 Lichen In My Panties (5.8 2.6 22) (Sport 1 60.0) 
 Utility (5.10d 3.3 3) (Sport 1 90.0) 
 Tick Crack (5.7 2.7 12) (Sport 1 65.0) 
 Pry Baby (5.7 2.0 8) (Sport 1 40.0) 
 Jekyll (5.11b 3.0 2) (Sport 1 50.0)",(b) Red Tail South,49.43919,-119.56743,https://www.mountainproject.com/route/106229391/basic-black
"Snarling at the Greeter (5.10b 3.4 27) (Sport 1 80.0) 
 Life in the Slow Lane (5.10b 3.4 21) (Sport 1 80.0) 
 Clockwork Orange (5.11b 3.4 17) (Sport 1 70.0) 
 The Fresh Prince (5.11c 4.0 3) (Sport 1 40.0) 
 Kiss Kiss Bang Bang (5.11a 3.2 14) (Sport 1 75.0) 
 Lost Highway (5.11d 3.7 3) (Sport 1 56.0) 
 Bel-Air (5.11c 3.4 5) (Sport 1 40.0) 
 Flying Squirrel (5.12a 3.1 8) (Sport 1 40.0) 
 Black Bee (5.10a 2.9 7) (Sport 1 90.0) 
 Rising From the Ashes (5.10d 3.0 3) (Sport 1 60.0)",(a) The Terraces,49.44181,-119.55762,https://www.mountainproject.com/route/109551561/snarling-at-the-greeter
"Naturopath (5.11a 3.3 29) (Sport 1 100.0) 
 The Spell (5.12a 3.8 17) (Sport 1 100.0) 
 Doctor MegaTrip (5.12a 3.5 22) (Sport 1 nan) 
 Salvation (5.12b 3.6 17) (Sport 1 60.0) 
 Falling Into Blackness (5.10d 3.5 15) (Sport 1 85.0) 
 Hippocratic Oaf (5.11d 4.0 3) (Sport 1 80.0) 
 The Naysayer (5.11a 3.1 21) (Sport 1 70.0) 
 Grin And Bear It (5.11c 3.2 17) (Sport 1 nan) 
 Building a Mystery (5.12a 3.2 15) (Sport 1 80.0) 
 Nurse Minitweak (5.12b 3.7 3) (Sport 1 70.0) 
 The Future is Now (5.11d 3.7 3) (Sport 1 nan) 
 Unethical (5.11b 3.0 7) (Sport 1 85.0) 
 Alternative Medicine (5.10b 2.6 12) (Sport 1 45.0)",(d) Doctors' Wall,49.44324,-119.56601,https://www.mountainproject.com/route/106218514/naturopath
"Brilliant Pebbles (5.10c 3.3 29) (Sport 1 82.0) 
 White Knuckle Express (5.8 2.4 23) (Sport 1 73.0) 
 Thumbstruck (5.11a/b PG13 2.7 11) (Sport 1 80.0) 
 Short Claim Jumpers (5.10a 2.4 16) (Sport 1 73.0)",(c) Grassy Glades,49.44142,-119.56071,https://www.mountainproject.com/route/106229367/brilliant-pebbles
"Sammy's Frog (5.10c 2.9 37) (Sport 1 90.0) 
 Dreams of Passion (5.11b PG13 3.5 11) (Sport 1 75.0) 
 Ridge Runner (5.9 2.6 27) (Trad, Sport 1 60.0)",Ronin's Corner,49.7035,-123.1376,https://www.mountainproject.com/route/107729157/sammys-frog
"(12) Blue de Jour (5.9 2.7 40) (Sport 1 nan) 
 (9) I'm not against it (5.8 2.6 38) (Sport 1 nan) 
 Jean-Jean (5.10b 3.0 22) (Sport 1 80.0) 
 (7) I might possibly consider that (5.9 2.3 29) (Sport 1 69.0) 
 Forty-Four (5.10b 2.9 17) (Sport 1 80.0) 
 ( 8) Monkey Barrel (5.10b 2.5 24) (Sport 1 79.0) 
 What I did on my summer holidays (5.10b 2.7 19) (Sport, TR 1 75.0) 
 Forty-six (5.10c 2.8 11) (Sport 1 80.0) 
 Seek and Enjoy (5.10c 3.0 6) (Sport 1 85.0) 
 Spot o' Bother (5.10b 2.8 8) (Sport 1 70.0)",Preview,49.8429,-123.1465,https://www.mountainproject.com/route/107270238/12-blue-de-jour
"Illicit Engagement (5.11b 3.9 15) (Sport 1 70.0) 
 Air Mail (5.12c 4.0 6) (Sport 1 nan) 
 Kamikaze (5.10c 3.4 18) (Sport 1 nan) 
 G.I. Joe (5.10b 3.4 16) (Sport 1 40.0) 
 Stick It In the Slot (5.10c 3.4 12) (Sport 1 70.0) 
 Bubble Wrap (5.11b 3.3 15) (Sport 1 60.0) 
 PrePaid Postage (5.10d 3.3 9) (Sport 1 70.0) 
 The Righteous Redneck (5.11d 3.4 8) (Sport 1 40.0) 
 Air Strike (5.12d 3.5 4) (Sport 1 40.0) 
 Letter Bomb (5.11c 3.3 8) (Sport 1 70.0) 
 More Postage Required (5.11a 3.3 6) (Sport 1 70.0) 
 Hillbilly Lovin in the Hay (5.11a 3.1 9) (Sport 1 nan) 
 Skyman (5.12d 3.3 3) (Sport 1 80.0) 
 Suicide Bomber (5.12a 3.2 5) (Sport 1 40.0) 
 Return to Sender (5.11d 3.2 5) (Sport 1 70.0) 
 Short Pants (5.10d 3.0 7) (Sport 1 40.0) 
 Bro-Mance (5.8 2.9 8) (Sport 1 nan) 
 Full Metal Jacket (5.12c 3.0 5) (Sport 1 40.0) 
 FedEx (5.11d 3.0 4) (Sport 1 40.0) 
 Singing Telegram (5.11b 3.0 3) (Sport 1 nan) 
 Trench Warfare (5.10c 2.6 10) (Sport 1 40.0) 
 Bucktooth (5.12b 3.0 2) (Sport 1 nan)",Lakit Lake,49.70586,-115.64954,https://www.mountainproject.com/route/109749090/illicit-engagement
"Triage Arete (5.9 2.3 47) (Sport 1 70.0) 
 True Love (5.11d 3.2 5) (Sport 1 110.0)",Boulder Gully,49.7098,-123.1406,https://www.mountainproject.com/route/106235614/triage-arete
"Cytotoxic (5.11a 3.2 28) (Sport 1 75.0) 
 Paceline (5.11b 4.0 7) (Sport 1 100.0) 
 20 speed comfort (5.11c 3.8 10) (Sport 1 nan) 
 Sidewinder (5.10c 2.8 29) (Sport 1 65.0) 
 On Yer Bike (5.11c/d 3.5 13) (Sport 1 40.0) 
 Just Basking (5.11b PG13 3.0 7) (Sport 1 80.0)",(b) East Face,49.43707,-119.56157,https://www.mountainproject.com/route/109027175/cytotoxic
"Stairway to Heaven (5.10c 2.9 31) (Sport 16 nan) 
 Upper Black Dyke (5.10b 2.6 36) (Sport 4 600.0)",Grand Wall Area,49.68218,-123.14798,https://www.mountainproject.com/route/107253323/stairway-to-heaven
"Coronary Bypass (5.10a 2.8 35) (Trad, TR 1 40.0) 
 Old Maid (5.10a 2.3 42) (Sport 1 nan) 
 Thorax Complaint (5.10b/c 2.7 9) (Trad, TR 1 40.0)",Respiration Rock,49.7061,-123.1401,https://www.mountainproject.com/route/108004982/coronary-bypass
"Where's the Remote? (5.9+ 3.1 25) (Sport 8 735.0) 
 Gateway (238) (5.9 3.0 4) (Sport 1 70.0)",Left/Central Main Wall,50.85129,-121.70446,https://www.mountainproject.com/route/117074865/wheres-the-remote
